id,personaje_id,tipo,origen_esperado,rep,origen_obtenido,acierto_origen,metodo,distancia,recall_at3,idioma,es_espanol,palabras,frases,inflesz,banda_inflesz,fernandez_huerta,roto_personaje,n_roto,lat_traduccion_ms,lat_retrieval_ms,lat_evaluator_ms,lat_generacion_ms,tokens_est,coste_est_usd,respuesta,error
leo-07,leonardo_da_vinci,inferencial,RAG,1,SIN_INFO,False,umbral,0.753,True,es,True,15,2,58.1,normal,57.2,,0,143.5,163.1,0.0,0.0,25,6e-06,"No tengo esa información entre mis documentos. ¡Pregúntame otra cosa, seguro que sé algo interesante!",
leo-07,leonardo_da_vinci,inferencial,RAG,2,SIN_INFO,False,umbral,0.753,True,es,True,15,2,58.1,normal,57.2,,0,143.5,163.1,0.0,0.0,25,6e-06,"No tengo esa información entre mis documentos. ¡Pregúntame otra cosa, seguro que sé algo interesante!",
leo-07,leonardo_da_vinci,inferencial,RAG,3,SIN_INFO,False,umbral,0.753,True,es,True,15,2,58.1,normal,57.2,,0,143.5,163.1,0.0,0.0,25,6e-06,"No tengo esa información entre mis documentos. ¡Pregúntame otra cosa, seguro que sé algo interesante!",
leo-08,leonardo_da_vinci,inferencial,RAG,1,RAG,True,umbral,0.5534,True,es,True,21,2,71.7,bastante_facil,77.1,,0,129.4,189.8,0.0,872.7,550,3.4e-05,"No, no solo era un pintor. Yo era un artista polifacético, que también era ingeniero, arquitecto, anatomista y muchos otros cosas.",
leo-08,leonardo_da_vinci,inferencial,RAG,2,RAG,True,umbral,0.5534,True,es,True,21,2,71.7,bastante_facil,77.1,,0,129.4,189.8,0.0,892.4,550,3.4e-05,"No, no solo era un pintor. Yo era un artista polifacético, que también era ingeniero, arquitecto, anatomista y muchos otros cosas.",
leo-08,leonardo_da_vinci,inferencial,RAG,3,RAG,True,umbral,0.5534,True,es,True,21,2,71.7,bastante_facil,77.1,,0,129.4,189.8,0.0,866.2,550,3.4e-05,"No, no solo era un pintor. Yo era un artista polifacético, que también era ingeniero, arquitecto, anatomista y muchos otros cosas.",
leo-09,leonardo_da_vinci,inferencial,RAG,1,RAG,True,umbral,0.5295,True,es,True,7,1,75.2,bastante_facil,72.3,,0,231.0,165.3,0.0,802.5,360,2e-05,Mi maestro Verrocchio me enseñó a pintar.,
leo-09,leonardo_da_vinci,inferencial,RAG,2,RAG,True,umbral,0.5295,True,es,True,7,1,75.2,bastante_facil,72.3,,0,231.0,165.3,0.0,892.5,360,2e-05,Mi maestro Verrocchio me enseñó a pintar.,
leo-09,leonardo_da_vinci,inferencial,RAG,3,RAG,True,umbral,0.5295,True,es,True,7,1,75.2,bastante_facil,72.3,,0,231.0,165.3,0.0,810.2,360,2e-05,Mi maestro Verrocchio me enseñó a pintar.,
leo-10,leonardo_da_vinci,inferencial,RAG,1,RAG,True,umbral,0.4084,True,es,True,8,1,66.4,bastante_facil,66.6,,0,144.3,161.5,0.0,809.0,218,1.3e-05,"Trabajé para Ludovico Sforza, el duque de Milán.",
leo-10,leonardo_da_vinci,inferencial,RAG,2,RAG,True,umbral,0.4084,True,es,True,8,1,66.4,bastante_facil,66.6,,0,144.3,161.5,0.0,799.8,218,1.3e-05,"Trabajé para Ludovico Sforza, el duque de Milán.",
leo-10,leonardo_da_vinci,inferencial,RAG,3,RAG,True,umbral,0.4084,True,es,True,8,1,66.4,bastante_facil,66.6,,0,144.3,161.5,0.0,857.6,218,1.3e-05,"Trabajé para Ludovico Sforza, el duque de Milán.",
leo-11,leonardo_da_vinci,inferencial,RAG,1,RAG,True,umbral,0.5144,True,es,True,60,3,76.8,bastante_facil,95.7,,0,146.4,175.3,0.0,1465.2,689,5.1e-05,"Sí, es cierto que solo hay unos pocos de mis pinturas que han sobrevivido. Yo era un poco experimentador y a veces mis técnicas no funcionaban como esperaba, lo que llevaba a que mis obras se dañaran o se perdieran. Además, yo era muy ocupado haciendo otros tipos de dibujos y estudios, así que no siempre tenía tiempo para pintar.",
leo-11,leonardo_da_vinci,inferencial,RAG,2,RAG,True,umbral,0.5144,True,es,True,60,3,76.8,bastante_facil,95.7,,0,146.4,175.3,0.0,1472.1,689,5.1e-05,"Sí, es cierto que solo hay unos pocos de mis pinturas que han sobrevivido. Yo era un poco experimentador y a veces mis técnicas no funcionaban como esperaba, lo que llevaba a que mis obras se dañaran o se perdieran. Además, yo era muy ocupado haciendo otros tipos de dibujos y estudios, así que no siempre tenía tiempo para pintar.",
leo-11,leonardo_da_vinci,inferencial,RAG,3,RAG,True,umbral,0.5144,True,es,True,60,3,76.8,bastante_facil,95.7,,0,146.4,175.3,0.0,1448.1,689,5.1e-05,"Sí, es cierto que solo hay unos pocos de mis pinturas que han sobrevivido. Yo era un poco experimentador y a veces mis técnicas no funcionaban como esperaba, lo que llevaba a que mis obras se dañaran o se perdieran. Además, yo era muy ocupado haciendo otros tipos de dibujos y estudios, así que no siempre tenía tiempo para pintar.",
leo-12,leonardo_da_vinci,fuera_dominio,GENERAL,1,SIN_INFO,True,umbral,0.781,,es,True,15,2,58.1,normal,57.2,,0,139.6,164.6,0.0,0.0,25,6e-06,"No tengo esa información entre mis documentos. ¡Pregúntame otra cosa, seguro que sé algo interesante!",
leo-12,leonardo_da_vinci,fuera_dominio,GENERAL,2,SIN_INFO,True,umbral,0.781,,es,True,15,2,58.1,normal,57.2,,0,139.6,164.6,0.0,0.0,25,6e-06,"No tengo esa información entre mis documentos. ¡Pregúntame otra cosa, seguro que sé algo interesante!",
leo-12,leonardo_da_vinci,fuera_dominio,GENERAL,3,SIN_INFO,True,umbral,0.781,,es,True,15,2,58.1,normal,57.2,,0,139.6,164.6,0.0,0.0,25,6e-06,"No tengo esa información entre mis documentos. ¡Pregúntame otra cosa, seguro que sé algo interesante!",
leo-13,leonardo_da_vinci,fuera_dominio,GENERAL,1,RAG,False,umbral,0.6737,,es,True,13,1,78.8,bastante_facil,88.2,,0,138.6,194.4,0.0,802.4,497,2.8e-05,"Sí, yo diseñé un modelo de bicicleta, pero no sé si funcionaba bien.",
leo-13,leonardo_da_vinci,fuera_dominio,GENERAL,2,RAG,False,umbral,0.6737,,es,True,13,1,78.8,bastante_facil,88.2,,0,138.6,194.4,0.0,835.1,497,2.8e-05,"Sí, yo diseñé un modelo de bicicleta, pero no sé si funcionaba bien.",
leo-13,leonardo_da_vinci,fuera_dominio,GENERAL,3,RAG,False,umbral,0.6737,,es,True,19,1,92.7,muy_facil,109.9,,0,138.6,194.4,0.0,849.5,504,3e-05,"Sí, yo diseñé un vehículo con dos ruedas que se mueven con piernas, pero no sé si funcionaría bien.",
leo-14,leonardo_da_vinci,fuera_dominio,GENERAL,1,SIN_INFO,True,umbral,0.8779,,es,True,15,2,58.1,normal,57.2,,0,174.8,195.2,0.0,0.0,25,6e-06,"No tengo esa información entre mis documentos. ¡Pregúntame otra cosa, seguro que sé algo interesante!",
leo-14,leonardo_da_vinci,fuera_dominio,GENERAL,2,SIN_INFO,True,umbral,0.8779,,es,True,15,2,58.1,normal,57.2,,0,174.8,195.2,0.0,0.0,25,6e-06,"No tengo esa información entre mis documentos. ¡Pregúntame otra cosa, seguro que sé algo interesante!",
leo-14,leonardo_da_vinci,fuera_dominio,GENERAL,3,SIN_INFO,True,umbral,0.8779,,es,True,15,2,58.1,normal,57.2,,0,174.8,195.2,0.0,0.0,25,6e-06,"No tengo esa información entre mis documentos. ¡Pregúntame otra cosa, seguro que sé algo interesante!",
leo-15,leonardo_da_vinci,fuera_dominio,GENERAL,1,SIN_INFO,True,umbral,0.8483,,es,True,15,2,58.1,normal,57.2,,0,187.3,166.5,0.0,0.0,25,6e-06,"No tengo esa información entre mis documentos. ¡Pregúntame otra cosa, seguro que sé algo interesante!",
leo-15,leonardo_da_vinci,fuera_dominio,GENERAL,2,SIN_INFO,True,umbral,0.8483,,es,True,15,2,58.1,normal,57.2,,0,187.3,166.5,0.0,0.0,25,6e-06,"No tengo esa información entre mis documentos. ¡Pregúntame otra cosa, seguro que sé algo interesante!",
leo-15,leonardo_da_vinci,fuera_dominio,GENERAL,3,SIN_INFO,True,umbral,0.8483,,es,True,15,2,58.1,normal,57.2,,0,187.3,166.5,0.0,0.0,25,6e-06,"No tengo esa información entre mis documentos. ¡Pregúntame otra cosa, seguro que sé algo interesante!",
leo-16,leonardo_da_vinci,sin_respuesta,GENERAL,1,RAG,False,umbral,0.7481,,es,True,21,1,87.9,muy_facil,107.7,,0,149.1,190.6,0.0,799.0,208,1.6e-05,"No sé qué película es la mejor este año, pero me gustan mucho las historias que se cuentan en mis cuadernos.",
leo-16,leonardo_da_vinci,sin_respuesta,GENERAL,2,RAG,False,umbral,0.7481,,es,True,21,1,87.9,muy_facil,107.7,,0,149.1,190.6,0.0,833.4,208,1.6e-05,"No sé qué película es la mejor este año, pero me gustan mucho las historias que se cuentan en mis cuadernos.",
leo-16,leonardo_da_vinci,sin_respuesta,GENERAL,3,RAG,False,umbral,0.7481,,es,True,21,1,87.9,muy_facil,107.7,,0,149.1,190.6,0.0,854.9,208,1.6e-05,"No sé qué película es la mejor este año, pero me gustan mucho las historias que se cuentan en mis cuadernos.",
leo-17,leonardo_da_vinci,sin_respuesta,GENERAL,1,RAG,False,umbral,0.6475,,es,True,13,2,118.9,muy_facil,112.7,,0,143.8,188.9,0.0,853.1,346,2e-05,No sé quién ganó el World Cup. ¡No soy un experto en fútbol!,
leo-17,leonardo_da_vinci,sin_respuesta,GENERAL,2,RAG,False,umbral,0.6475,,es,True,13,2,118.9,muy_facil,112.7,,0,143.8,188.9,0.0,835.4,346,2e-05,No sé quién ganó el World Cup. ¡No soy un experto en fútbol!,
leo-17,leonardo_da_vinci,sin_respuesta,GENERAL,3,RAG,False,umbral,0.6475,,es,True,13,2,118.9,muy_facil,112.7,,0,143.8,188.9,0.0,860.9,346,2e-05,No sé quién ganó el World Cup. ¡No soy un experto en fútbol!,
leo-18,leonardo_da_vinci,sin_respuesta,GENERAL,1,SIN_INFO,True,umbral,0.7727,,es,True,15,2,58.1,normal,57.2,,0,141.7,176.2,0.0,0.0,25,6e-06,"No tengo esa información entre mis documentos. ¡Pregúntame otra cosa, seguro que sé algo interesante!",
leo-18,leonardo_da_vinci,sin_respuesta,GENERAL,2,SIN_INFO,True,umbral,0.7727,,es,True,15,2,58.1,normal,57.2,,0,141.7,176.2,0.0,0.0,25,6e-06,"No tengo esa información entre mis documentos. ¡Pregúntame otra cosa, seguro que sé algo interesante!",
leo-18,leonardo_da_vinci,sin_respuesta,GENERAL,3,SIN_INFO,True,umbral,0.7727,,es,True,15,2,58.1,normal,57.2,,0,141.7,176.2,0.0,0.0,25,6e-06,"No tengo esa información entre mis documentos. ¡Pregúntame otra cosa, seguro que sé algo interesante!",
leo-19,leonardo_da_vinci,ambigua,cualquiera,1,SIN_INFO,,umbral,0.9168,,es,True,15,2,58.1,normal,57.2,,0,145.4,186.9,0.0,0.0,25,6e-06,"No tengo esa información entre mis documentos. ¡Pregúntame otra cosa, seguro que sé algo interesante!",
leo-19,leonardo_da_vinci,ambigua,cualquiera,2,SIN_INFO,,umbral,0.9168,,es,True,15,2,58.1,normal,57.2,,0,145.4,186.9,0.0,0.0,25,6e-06,"No tengo esa información entre mis documentos. ¡Pregúntame otra cosa, seguro que sé algo interesante!",
leo-19,leonardo_da_vinci,ambigua,cualquiera,3,SIN_INFO,,umbral,0.9168,,es,True,15,2,58.1,normal,57.2,,0,145.4,186.9,0.0,0.0,25,6e-06,"No tengo esa información entre mis documentos. ¡Pregúntame otra cosa, seguro que sé algo interesante!",
leo-20,leonardo_da_vinci,ambigua,cualquiera,1,RAG,,umbral,0.7413,,es,True,33,2,86.5,muy_facil,100.7,,0,136.8,198.6,0.0,1019.9,204,1.8e-05,"Me encantó dibujar desde que era pequeño, y mi madre me decía que tenía un ojo para la belleza y la forma. ¡Eso me motivó a seguir dibujando y a crear cosas nuevas!",
leo-20,leonardo_da_vinci,ambigua,cualquiera,2,RAG,,umbral,0.7413,,es,True,33,2,86.5,muy_facil,100.7,,0,136.8,198.6,0.0,979.4,204,1.8e-05,"Me encantó dibujar desde que era pequeño, y mi madre me decía que tenía un ojo para la belleza y la forma. ¡Eso me motivó a seguir dibujando y a crear cosas nuevas!",
leo-20,leonardo_da_vinci,ambigua,cualquiera,3,RAG,,umbral,0.7413,,es,True,33,2,86.5,muy_facil,100.7,,0,136.8,198.6,0.0,997.9,204,1.8e-05,"Me encantó dibujar desde que era pequeño, y mi madre me decía que tenía un ojo para la belleza y la forma. ¡Eso me motivó a seguir dibujando y a crear cosas nuevas!",
pan-01,peter_pan,literal,RAG,1,SIN_INFO,False,umbral,0.7743,True,es,True,15,2,58.1,normal,57.2,,0,141.6,164.8,0.0,0.0,25,6e-06,"No tengo esa información entre mis documentos. ¡Pregúntame otra cosa, seguro que sé algo interesante!",
pan-01,peter_pan,literal,RAG,2,SIN_INFO,False,umbral,0.7743,True,es,True,15,2,58.1,normal,57.2,,0,141.6,164.8,0.0,0.0,25,6e-06,"No tengo esa información entre mis documentos. ¡Pregúntame otra cosa, seguro que sé algo interesante!",
pan-01,peter_pan,literal,RAG,3,SIN_INFO,False,umbral,0.7743,True,es,True,15,2,58.1,normal,57.2,,0,141.6,164.8,0.0,0.0,25,6e-06,"No tengo esa información entre mis documentos. ¡Pregúntame otra cosa, seguro que sé algo interesante!",
pan-02,peter_pan,literal,RAG,1,RAG,True,umbral,0.7193,True,es,True,6,1,97.0,muy_facil,89.8,,0,126.0,210.1,0.0,841.5,713,3.7e-05,Mi mejor amigo es Tinker Bell.,
pan-02,peter_pan,literal,RAG,2,RAG,True,umbral,0.7193,True,es,True,6,1,97.0,muy_facil,89.8,,0,126.0,210.1,0.0,843.5,713,3.7e-05,Mi mejor amigo es Tinker Bell.,
pan-02,peter_pan,literal,RAG,3,RAG,True,umbral,0.7193,True,es,True,6,1,97.0,muy_facil,89.8,,0,126.0,210.1,0.0,842.7,713,3.7e-05,Mi mejor amigo es Tinker Bell.,
pan-03,peter_pan,literal,RAG,1,RAG,True,umbral,0.6956,True,en,False,3,1,120.8,muy_facil,92.8,,0,130.0,189.0,0.0,844.4,456,2.3e-05,Es James Hook.,
pan-03,peter_pan,literal,RAG,2,RAG,True,umbral,0.6956,True,en,False,3,1,120.8,muy_facil,92.8,,0,130.0,189.0,0.0,792.0,456,2.3e-05,Es James Hook.,
pan-03,peter_pan,literal,RAG,3,RAG,True,umbral,0.6956,True,en,False,3,1,120.8,muy_facil,92.8,,0,130.0,189.0,0.0,790.1,456,2.3e-05,Es James Hook.,
pan-04,peter_pan,literal,RAG,1,RAG,True,umbral,0.5048,True,es,True,9,2,43.1,algo_dificil,30.8,,0,146.1,167.5,0.0,819.6,641,3.5e-05,"Piénsalo, piénsalo, piénsalo. ¡Piensa en cosas hermosas y maravillosas!",
pan-04,peter_pan,literal,RAG,2,RAG,True,umbral,0.5048,True,es,True,9,2,43.1,algo_dificil,30.8,,0,146.1,167.5,0.0,844.9,641,3.5e-05,"Piénsalo, piénsalo, piénsalo. ¡Piensa en cosas hermosas y maravillosas!",
pan-04,peter_pan,literal,RAG,3,RAG,True,umbral,0.5048,True,es,True,9,2,43.1,algo_dificil,30.8,,0,146.1,167.5,0.0,836.4,641,3.5e-05,"Piénsalo, piénsalo, piénsalo. ¡Piensa en cosas hermosas y maravillosas!",
pan-05,peter_pan,literal,RAG,1,RAG,True,umbral,0.643,True,es,True,9,2,98.5,muy_facil,84.2,,0,167.8,197.4,0.0,842.7,629,3.4e-05,Nadie me hizo. ¡Soy un niño que no envejece!,
pan-05,peter_pan,literal,RAG,2,RAG,True,umbral,0.643,True,es,True,9,2,98.5,muy_facil,84.2,,0,167.8,197.4,0.0,854.8,629,3.4e-05,Nadie me hizo. ¡Soy un niño que no envejece!,
pan-05,peter_pan,literal,RAG,3,RAG,True,umbral,0.643,True,es,True,9,2,98.5,muy_facil,84.2,,0,167.8,197.4,0.0,825.5,629,3.4e-05,Nadie me hizo. ¡Soy un niño que no envejece!,
pan-06,peter_pan,literal,RAG,1,RAG,True,umbral,0.5703,True,es,True,18,1,91.9,muy_facil,107.8,,0,213.9,212.7,0.0,812.0,649,3.7e-05,"Sí, los nombres de los niños que viven conmigo son los gemelos John y Michael, y también Wendy.",
pan-06,peter_pan,literal,RAG,2,RAG,True,umbral,0.5703,True,es,True,18,1,91.9,muy_facil,107.8,,0,213.9,212.7,0.0,838.7,649,3.7e-05,"Sí, los nombres de los niños que viven conmigo son los gemelos John y Michael, y también Wendy.",
pan-06,peter_pan,literal,RAG,3,RAG,True,umbral,0.5703,True,es,True,18,1,91.9,muy_facil,107.8,,0,213.9,212.7,0.0,1012.1,649,3.7e-05,"Sí, los nombres de los niños que viven conmigo son los gemelos John y Michael, y también Wendy.",
pan-07,peter_pan,inferencial,RAG,1,RAG,True,umbral,0.3367,True,es,True,4,1,109.4,muy_facil,91.3,,0,143.4,180.9,0.0,791.9,738,3.8e-05,Me cortó la mano.,
pan-07,peter_pan,inferencial,RAG,2,RAG,True,umbral,0.3367,True,es,True,4,1,109.4,muy_facil,91.3,,0,143.4,180.9,0.0,812.6,738,3.8e-05,Me cortó la mano.,
pan-07,peter_pan,inferencial,RAG,3,RAG,True,umbral,0.3367,True,es,True,4,1,109.4,muy_facil,91.3,,0,143.4,180.9,0.0,816.3,738,3.8e-05,Me cortó la mano.,
pan-08,peter_pan,inferencial,RAG,1,RAG,True,umbral,0.3787,True,es,True,17,2,103.1,muy_facil,103.1,,0,152.8,184.4,0.0,842.0,715,4e-05,"¡Ah, Hook perdió su mano! La cortó él mismo con su propia hook cuando luchaba con Peter.",
pan-08,peter_pan,inferencial,RAG,2,RAG,True,umbral,0.3787,True,es,True,15,2,112.1,muy_facil,109.2,,0,152.8,184.4,0.0,1082.3,712,3.9e-05,"¡Ah, Hook perdió su mano! La cortó él mismo con su propia hook, ¡qué ironía!",
pan-08,peter_pan,inferencial,RAG,3,RAG,True,umbral,0.3787,True,es,True,17,2,103.1,muy_facil,103.1,,0,152.8,184.4,0.0,799.7,715,4e-05,"¡Ah, Hook perdió su mano! La cortó él mismo con su propia hook cuando luchaba con Peter.",
pan-09,peter_pan,inferencial,RAG,1,RAG,True,umbral,0.642,True,es,True,12,1,75.4,bastante_facil,83.3,,0,141.9,188.2,0.0,813.3,612,3.4e-05,No quiero crecer porque quiero seguir siendo un niño y tener divertido.,
pan-09,peter_pan,inferencial,RAG,2,RAG,True,umbral,0.642,True,es,True,12,1,75.4,bastante_facil,83.3,,0,141.9,188.2,0.0,799.5,612,3.4e-05,No quiero crecer porque quiero seguir siendo un niño y tener divertido.,
pan-09,peter_pan,inferencial,RAG,3,RAG,True,umbral,0.642,True,es,True,12,1,75.4,bastante_facil,83.3,,0,141.9,188.2,0.0,846.9,612,3.4e-05,No quiero crecer porque quiero seguir siendo un niño y tener divertido.,
pan-10,peter_pan,inferencial,RAG,1,RAG,True,umbral,0.7214,True,es,True,12,1,85.8,muy_facil,93.3,,0,176.3,186.9,0.0,825.0,526,2.9e-05,"Estoy vestido con mi traje de Peter Pan, ¡es mi ropa favorita!",
pan-10,peter_pan,inferencial,RAG,2,RAG,True,umbral,0.7214,True,es,True,12,1,85.8,muy_facil,93.3,,0,176.3,186.9,0.0,805.5,526,2.9e-05,"Estoy vestido con mi traje de Peter Pan, ¡es mi ropa favorita!",
pan-10,peter_pan,inferencial,RAG,3,RAG,True,umbral,0.7214,True,es,True,12,1,85.8,muy_facil,93.3,,0,176.3,186.9,0.0,806.6,526,2.9e-05,"Estoy vestido con mi traje de Peter Pan, ¡es mi ropa favorita!",
pan-11,peter_pan,inferencial,RAG,1,SIN_INFO,False,umbral,0.7946,True,es,True,15,2,58.1,normal,57.2,,0,152.0,184.4,0.0,0.0,25,6e-06,"No tengo esa información entre mis documentos. ¡Pregúntame otra cosa, seguro que sé algo interesante!",
pan-11,peter_pan,inferencial,RAG,2,SIN_INFO,False,umbral,0.7946,True,es,True,15,2,58.1,normal,57.2,,0,152.0,184.4,0.0,0.0,25,6e-06,"No tengo esa información entre mis documentos. ¡Pregúntame otra cosa, seguro que sé algo interesante!",
pan-11,peter_pan,inferencial,RAG,3,SIN_INFO,False,umbral,0.7946,True,es,True,15,2,58.1,normal,57.2,,0,152.0,184.4,0.0,0.0,25,6e-06,"No tengo esa información entre mis documentos. ¡Pregúntame otra cosa, seguro que sé algo interesante!",
pan-12,peter_pan,fuera_dominio,GENERAL,1,RAG,False,umbral,0.7205,,es,True,17,2,95.7,muy_facil,96.0,,0,142.1,187.9,0.0,799.2,650,3.7e-05,"No, no me gusta la escuela. Prefiero volar y tener aventuras en el jardín de los sueños.",
pan-12,peter_pan,fuera_dominio,GENERAL,2,RAG,False,umbral,0.7205,,es,True,17,2,95.7,muy_facil,96.0,,0,142.1,187.9,0.0,827.3,650,3.7e-05,"No, no me gusta la escuela. Prefiero volar y tener aventuras en el jardín de los sueños.",
pan-12,peter_pan,fuera_dominio,GENERAL,3,RAG,False,umbral,0.7205,,es,True,17,2,95.7,muy_facil,96.0,,0,142.1,187.9,0.0,820.4,650,3.7e-05,"No, no me gusta la escuela. Prefiero volar y tener aventuras en el jardín de los sueños.",
pan-13,peter_pan,fuera_dominio,GENERAL,1,SIN_INFO,True,umbral,0.7859,,es,True,15,2,58.1,normal,57.2,,0,177.2,167.5,0.0,0.0,25,6e-06,"No tengo esa información entre mis documentos. ¡Pregúntame otra cosa, seguro que sé algo interesante!",
pan-13,peter_pan,fuera_dominio,GENERAL,2,SIN_INFO,True,umbral,0.7859,,es,True,15,2,58.1,normal,57.2,,0,177.2,167.5,0.0,0.0,25,6e-06,"No tengo esa información entre mis documentos. ¡Pregúntame otra cosa, seguro que sé algo interesante!",
pan-13,peter_pan,fuera_dominio,GENERAL,3,SIN_INFO,True,umbral,0.7859,,es,True,15,2,58.1,normal,57.2,,0,177.2,167.5,0.0,0.0,25,6e-06,"No tengo esa información entre mis documentos. ¡Pregúntame otra cosa, seguro que sé algo interesante!",
pan-14,peter_pan,fuera_dominio,GENERAL,1,RAG,False,umbral,0.6963,,es,True,6,1,76.2,bastante_facil,69.8,,0,154.0,194.2,0.0,1010.6,356,1.9e-05,Voy a cazar pájaros para desayunar!,
pan-14,peter_pan,fuera_dominio,GENERAL,2,RAG,False,umbral,0.6963,,es,True,6,1,76.2,bastante_facil,69.8,,0,154.0,194.2,0.0,800.2,356,1.9e-05,Voy a cazar pájaros para desayunar!,
pan-14,peter_pan,fuera_dominio,GENERAL,3,RAG,False,umbral,0.6963,,es,True,6,1,76.2,bastante_facil,69.8,,0,154.0,194.2,0.0,845.4,356,1.9e-05,Voy a cazar pájaros para desayunar!,
pan-15,peter_pan,fuera_dominio,GENERAL,1,RAG,False,umbral,0.5533,,es,True,4,1,93.8,muy_facil,76.3,,0,140.5,188.4,0.0,814.4,487,2.5e-05,"No, no tengo hermanos.",
pan-15,peter_pan,fuera_dominio,GENERAL,2,RAG,False,umbral,0.5533,,es,True,4,1,93.8,muy_facil,76.3,,0,140.5,188.4,0.0,814.1,487,2.5e-05,"No, no tengo hermanos.",
pan-15,peter_pan,fuera_dominio,GENERAL,3,RAG,False,umbral,0.5533,,es,True,4,1,93.8,muy_facil,76.3,,0,140.5,188.4,0.0,984.4,487,2.5e-05,"No, no tengo hermanos.",
pan-16,peter_pan,sin_respuesta,GENERAL,1,RAG,False,umbral,0.6946,,es,True,22,1,99.9,muy_facil,120.4,,0,186.5,173.3,0.0,823.7,541,3.2e-05,"No sé qué día es hoy, pero Peter Pan fue a buscar el reloj y dice que es el Night of Nights!",
pan-16,peter_pan,sin_respuesta,GENERAL,2,RAG,False,umbral,0.6946,,es,True,22,1,99.9,muy_facil,120.4,,0,186.5,173.3,0.0,828.3,541,3.2e-05,"No sé qué día es hoy, pero Peter Pan fue a buscar el reloj y dice que es el Night of Nights!",
pan-16,peter_pan,sin_respuesta,GENERAL,3,RAG,False,umbral,0.6946,,es,True,22,1,99.9,muy_facil,120.4,,0,186.5,173.3,0.0,859.0,541,3.2e-05,"No sé qué día es hoy, pero Peter Pan fue a buscar el reloj y dice que es el Night of Nights!",
pan-17,peter_pan,sin_respuesta,GENERAL,1,SIN_INFO,True,umbral,0.7694,,es,True,15,2,58.1,normal,57.2,,0,525.5,164.5,0.0,0.0,25,6e-06,"No tengo esa información entre mis documentos. ¡Pregúntame otra cosa, seguro que sé algo interesante!",
pan-17,peter_pan,sin_respuesta,GENERAL,2,SIN_INFO,True,umbral,0.7694,,es,True,15,2,58.1,normal,57.2,,0,525.5,164.5,0.0,0.0,25,6e-06,"No tengo esa información entre mis documentos. ¡Pregúntame otra cosa, seguro que sé algo interesante!",
pan-17,peter_pan,sin_respuesta,GENERAL,3,SIN_INFO,True,umbral,0.7694,,es,True,15,2,58.1,normal,57.2,,0,525.5,164.5,0.0,0.0,25,6e-06,"No tengo esa información entre mis documentos. ¡Pregúntame otra cosa, seguro que sé algo interesante!",
pan-18,peter_pan,sin_respuesta,GENERAL,1,SIN_INFO,True,umbral,0.7505,,es,True,15,2,58.1,normal,57.2,,0,825.8,162.1,0.0,0.0,25,6e-06,"No tengo esa información entre mis documentos. ¡Pregúntame otra cosa, seguro que sé algo interesante!",
pan-18,peter_pan,sin_respuesta,GENERAL,2,SIN_INFO,True,umbral,0.7505,,es,True,15,2,58.1,normal,57.2,,0,825.8,162.1,0.0,0.0,25,6e-06,"No tengo esa información entre mis documentos. ¡Pregúntame otra cosa, seguro que sé algo interesante!",
pan-18,peter_pan,sin_respuesta,GENERAL,3,SIN_INFO,True,umbral,0.7505,,es,True,15,2,58.1,normal,57.2,,0,825.8,162.1,0.0,0.0,25,6e-06,"No tengo esa información entre mis documentos. ¡Pregúntame otra cosa, seguro que sé algo interesante!",
pan-19,peter_pan,ambigua,cualquiera,1,SIN_INFO,,umbral,0.8119,,es,True,15,2,58.1,normal,57.2,,0,655.8,163.6,0.0,0.0,25,6e-06,"No tengo esa información entre mis documentos. ¡Pregúntame otra cosa, seguro que sé algo interesante!",
pan-19,peter_pan,ambigua,cualquiera,2,SIN_INFO,,umbral,0.8119,,es,True,15,2,58.1,normal,57.2,,0,655.8,163.6,0.0,0.0,25,6e-06,"No tengo esa información entre mis documentos. ¡Pregúntame otra cosa, seguro que sé algo interesante!",
pan-19,peter_pan,ambigua,cualquiera,3,SIN_INFO,,umbral,0.8119,,es,True,15,2,58.1,normal,57.2,,0,655.8,163.6,0.0,0.0,25,6e-06,"No tengo esa información entre mis documentos. ¡Pregúntame otra cosa, seguro que sé algo interesante!",
pan-20,peter_pan,ambigua,cualquiera,1,SIN_INFO,,umbral,0.7643,,es,True,15,2,58.1,normal,57.2,,0,156.2,190.9,0.0,0.0,25,6e-06,"No tengo esa información entre mis documentos. ¡Pregúntame otra cosa, seguro que sé algo interesante!",
pan-20,peter_pan,ambigua,cualquiera,2,SIN_INFO,,umbral,0.7643,,es,True,15,2,58.1,normal,57.2,,0,156.2,190.9,0.0,0.0,25,6e-06,"No tengo esa información entre mis documentos. ¡Pregúntame otra cosa, seguro que sé algo interesante!",
pan-20,peter_pan,ambigua,cualquiera,3,SIN_INFO,,umbral,0.7643,,es,True,15,2,58.1,normal,57.2,,0,156.2,190.9,0.0,0.0,25,6e-06,"No tengo esa información entre mis documentos. ¡Pregúntame otra cosa, seguro que sé algo interesante!",
